UDI,Product ID,Type,air_temp,proc_temp,rpm,torque,wear,failure,TWF,HDF,PWF,OSF,RNF,mean_air_temp,std_air_temp,mean_proc_temp,std_proc_temp,mean_rpm,std_rpm,mean_torque,std_torque,rolling_mean_air_temp,rolling_std_air_temp,rolling_mean_proc_temp,rolling_std_proc_temp,rolling_mean_rpm,rolling_std_rpm,rolling_mean_torque,rolling_std_torque,torque_speed_product,temp_ratio,lag_1_torque,diff_lag_1_torque,cumulative_sum_torque
6134,L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,300.33229540267365,2.259659493674137,309.94212585588525,1.6524569100866349,1540.1669383762635,182.77906260181902,39.94258232800782,9.9798907338785,301.04,0.05477225581825771,311.02,0.08366600271699619,1504.0,81.01543062897998,42.42,3.492420364160282,60123.0,1.0332115576220524,42.5,-1.6000000000000014,245007.79999999973
6135,L53314,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,300.33240423797884,2.2594913758887305,309.94229828850854,1.652377405835506,1540.1735941320294,182.76490665792866,39.94210268948655,9.97914792759511,301.04,0.05477225581825771,311.02,0.08366600271699619,1518.6,88.17766157025865,40.440000000000005,3.1020960655661756,58497.0,1.0332225913621262,40.9,-3.8999999999999986,245044.79999999973
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,300.33251303780963,2.2593232951647395,309.94245436766624,1.6522879663029235,1540.2061603650586,182.76781455002785,39.940303129074316,9.979330252062805,301.04,0.05477225581825771,311.02000000000004,0.08366600271699619,1572.0,126.27549247577328,37.379999999999995,5.260893460240449,50286.0,1.0328903654485049,37.0,-8.100000000000001,245073.69999999972
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,300.332605507577,2.2591507977368677,309.9425941013524,1.652189585761482,1540.1816848623105,182.76297890218333,39.94041062408343,9.97852059346618,301.02000000000004,0.08366600269653394,310.98,0.13038404814405655,1522.0,141.2285381925306,37.980000000000004,5.459578738327784,56434.0,1.032901296111665,28.9,11.700000000000003,245114.29999999973
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,300.3326979472141,2.2589783395749894,309.942733789508,1.6520912196110673,1540.254643206256,182.8374572276333,39.93711306614532,9.981051671992542,300.97999999999996,0.08366600269408808,310.91999999999996,0.13038404814284346,1633.8,237.58829937519877,33.42,9.069013176746422,39163.6,1.032901296111665,40.6,-20.900000000000002,245133.99999999974
6139,M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,300.3327740674377,2.258802190156024,309.9428571428571,1.6519849078693358,1540.240267144486,182.82603259881532,39.93761198892328,9.98031514301135,300.91999999999996,0.08366600269042945,310.84000000000003,0.11401754255243664,1630.2,240.80531555594675,33.839999999999996,9.538500930439767,62436.0,1.0329122340425532,19.7,23.3,245176.99999999974
6140,L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,300.33285016286646,2.258626081828382,309.942980456026,1.6518786147154407,1540.2477198697068,182.81207420287402,39.93654723127036,9.979851005684777,300.88,0.08366600268799887,310.78000000000003,0.08366600270949721,1631.2,240.56017958090877,33.12,9.374806664673155,52972.399999999994,1.0329122340425532,43.0,-9.600000000000001,245210.39999999973
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,300.33292623351247,2.258450014576136,309.94310372903436,1.6517723401450428,1540.2556586875103,182.79824526411232,39.93562937632308,9.97929749778313,300.84000000000003,0.054772255799674326,310.73999999999995,0.05477225583430772,1601.0,232.8411475663163,34.199999999999996,9.073312515283506,54502.7,1.0329122340425532,33.4,0.8999999999999986,245244.69999999972
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,300.3330022793878,2.2582739883833702,309.9432432432432,1.651674038135726,1540.2468251383914,182.78467225984681,39.9365678931944,9.978756028162822,300.82,0.04472135960796964,310.74,0.05477225583430772,1620.2,214.31332203108394,35.22,10.190534824041398,67910.2,1.0332446808510638,34.3,11.400000000000006,245290.39999999973
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,300.3330945791958,2.258101730282019,309.94339899072116,1.6515846878946874,1540.2817841445549,182.7903288907519,39.9346084974768,9.979125414092735,300.82000000000005,0.04472135960796964,310.76,0.08944271915186382,1573.6,118.06481270894854,36.86,7.325503395671909,48964.5,1.0332336324360252,45.7,-17.800000000000004,245318.29999999973
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,300.333203125,2.257933958248279,309.9435546875,1.6514953472287388,1540.2874348958333,182.7759870282431,39.933740234375,9.978545238358777,300.86,0.08944271913119667,310.8,0.1000000000474233,1598.2,97.39969199129482,35.18,6.479737649010217,54495.0,1.0328903654485049,27.9,6.700000000000003,245352.89999999973
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,300.333327908869,2.257771389630092,309.9437428803906,1.6514268369930818,1540.2995931651749,182.76359720250528,39.93337672904801,9.977773838566367,300.91999999999996,0.13038404812774768,310.88,0.14832396977531045,1604.0,97.35502041496935,36.04,6.469775884835624,60885.50000000001,1.0332115576220524,34.6,3.1000000000000014,245390.59999999974
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,300.3334526521314,2.2576088553271605,309.9439310120403,1.651358324774445,1540.2826228441263,182.75356832248306,39.93368044256427,9.976990355709242,300.98,0.1303840481300365,310.96,0.134164078688493,1573.4,123.72267375060684,37.540000000000006,6.825173990456269,60024.799999999996,1.0332115576220524,37.7,4.099999999999994,245432.39999999973
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,300.33357735480723,2.257446355327796,309.94411908247923,1.6512898105826241,1540.2711891979827,182.7408987521239,39.933788840084596,9.976182277342886,301.04,0.08944271914120623,311.02,0.1095445115496605,1570.2,126.71898042518768,36.519999999999996,5.5656985186048855,59682.0,1.0332115576220524,41.8,-1.1999999999999957,245472.99999999974
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,300.3337020169161,2.2572838896203145,309.9443070917372,1.6512212944274038,1540.3604424202993,182.85999913632855,39.93051398828887,9.978675127920178,301.08000000000004,0.044721359636836135,311.06000000000006,0.08944271916072824,1637.0,263.1168941744317,34.9,8.888756943465177,41362.200000000004,1.0332115576220524,40.6,-20.8,245492.79999999973
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,300.3338266384778,2.257121458193037,309.9445113026508,1.651164651585819,1540.3642868759148,182.84537554821722,39.93003740445601,9.977933543061523,301.1,0.0,311.12,0.04472135967494036,1634.8,263.8099694856112,35.379999999999995,8.933196516365262,57868.0,1.0335436731982728,19.8,17.2,245529.79999999973
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,300.33393495934956,2.2569539013888096,309.94469918699184,1.651096128243983,1540.3447154471544,182.83694924347296,39.93125203252033,9.977576855244834,301.08000000000004,0.04472135963680753,311.12,0.04472135967494036,1595.8,281.30268395448894,37.32,10.481984544922812,67308.0,1.0335548172757476,37.0,10.399999999999999,245577.19999999972
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,300.33405950251995,2.2567915398520713,309.9448870102422,1.651027602969603,1540.3724597626401,182.83503235443195,39.929491139652086,9.977721445962208,301.08000000000004,0.04472135963680753,311.12,0.04472135967494036,1650.8,268.85628131029245,34.779999999999994,10.662176138106158,49790.100000000006,1.0332115576220524,47.4,-18.299999999999997,245606.29999999973
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,300.33418400520156,2.256629212559952,309.9450910273082,1.6509709409316848,1540.3748374512354,182.820264650218,39.928738621586476,9.977084938394619,301.08000000000004,0.04472135963680753,311.14,0.05477225585349172,1667.8,256.9916341050796,33.72,10.192006671897357,54891.49999999999,1.0335436731982728,29.1,6.199999999999996,245641.59999999971
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,300.33430846741425,2.256466919500795,309.94527872582483,1.6509024085370947,1540.3832276938078,182.8065901617073,39.92805135706159,9.97641968165244,301.08000000000004,0.04472135963680753,311.14,0.05477225585349172,1568.4,103.81859178393381,36.9,6.616267830129054,56834.4,1.0332115576220524,35.3,0.4000000000000057,245677.29999999973
6154,L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,300.334416639584,2.2562995063457376,309.9454663633409,1.6508338742407043,1540.3337666558336,182.8329108902822,39.93202794930127,9.980485406384252,301.06000000000006,0.054772255819562084,311.12,0.04472135967494036,1502.8,181.70498066921306,42.379999999999995,13.974870303512708,79598.40000000001,1.0335548172757476,35.7,28.700000000000003,245741.69999999972
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,300.3345247766044,2.256132129997268,309.9456214459789,1.6507445803267011,1540.370268074736,182.84048251767362,39.929471974004876,9.981688904541736,301.06000000000006,0.054772255819562084,311.08000000000004,0.10954451155109171,1571.8,206.24912121024684,37.74,15.643305277338316,42713.0,1.0328903654485049,64.4,-40.2,245765.89999999973
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,300.3346328784925,2.255964790442109,309.94579272254714,1.6506651802250885,1540.385477582846,182.82952345977662,39.928053931124104,9.981498116233334,301.04,0.054772255817717365,311.06000000000006,0.11401754255753649,1556.4,195.87062056367486,38.160000000000004,15.379304275551638,50980.799999999996,1.0332225913621262,24.2,7.0,245797.09999999974
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,300.3347571869417,2.2558026382835275,309.94598018515507,1.6505966496397506,1540.3802176384602,182.81513905222482,39.92830924151372,9.98070747585156,301.04,0.054772255817717365,311.04,0.08944271916010343,1547.0,197.07866449719788,39.4,15.340958249079522,62582.0,1.0332115576220524,31.2,10.3,245838.59999999974
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,300.33488145501786,2.255640520297964,309.9461838259175,1.6505399631250655,1540.4181552452094,182.8245329561002,39.926632023384215,9.980764774205397,301.04,0.054772255817717365,311.06,0.11401754255753649,1583.4,222.62030455463642,38.18000000000001,15.939636131355098,52510.4,1.0335436731982728,41.5,-11.899999999999999,245868.19999999975
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,300.3350056827407,2.2554784364737936,309.946354927748,1.6504605667857755,1540.4403312226011,182.81797181548532,39.9248741678844,9.980907799706838,301.06,0.054772255819562084,311.04,0.11401754255705726,1671.6,108.8774540481135,31.119999999999997,6.364510978857687,48800.700000000004,1.0328794420458318,29.6,-0.5,245897.29999999976
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,300.33511363636364,2.255311240264785,309.946525974026,1.6503811746779,1540.41737012987,182.81201231403153,39.92780844155844,9.982754299724295,301.06,0.054772255819562084,311.06,0.08944271916068931,1598.4,146.81042197337038,37.88,12.33073396031237,81142.0,1.0332225913621262,29.1,28.9,245955.29999999976
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,300.3352215549424,2.2551440807843255,309.94668073364716,1.650291917358935,1540.4221717253693,182.79756160248783,39.92684629118649,9.982229662243745,301.06,0.054772255819562084,311.03999999999996,0.11401754255704137,1585.6,145.7165055853285,38.44,12.01095333435281,53380.0,1.0328903654485049,58.0,-24.0,245989.29999999976
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,300.335329438494,2.2549769580191765,309.94683544303797,1.6502026696804681,1540.4122038299254,182.7844007387621,39.92755598831548,9.981574983357206,301.04,0.054772255817717365,311.0,0.12247448718211326,1579.8,150.08897361231794,39.0,12.252142669753765,65519.7,1.0328903654485049,34.0,10.299999999999997,246033.59999999974
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,300.3354372870355,2.2548098719561045,309.9469738763589,1.6501045506396297,1540.4150576018174,182.76970586451276,39.92674022391692,9.980970478831301,301.02,0.0447213596300463,310.91999999999996,0.08366600271356985,1536.6,104.32784863112566,40.06,11.437788247733959,54374.2,1.0325581395348837,44.3,-9.399999999999999,246068.49999999974
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,300.3355126541207,2.2546346979706646,309.94709604153144,1.649998550446644,1540.3854639844258,182.76964597933699,39.9280661907852,9.980703632623838,300.96000000000004,0.08944271913665108,310.86,0.1140175425525834,1472.8,94.03563154463878,43.86,9.944998743086975,65319.8,1.0329122340425532,34.9,13.200000000000003,246116.59999999974
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,300.33560421735604,2.254463266379144,309.9472181670722,1.6498925687974182,1540.4042173560422,182.76075159849202,39.926569343065694,9.980586021367511,300.94,0.08944271913553176,310.8,0.10000000004696713,1524.2,112.11244355556194,38.4,7.412826721298755,50839.2,1.032568959787305,48.1,-17.400000000000002,246147.29999999976
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,300.335695750892,2.2542918736537714,309.94734025300033,1.6497866056875872,1540.401394745378,182.7460629607571,39.92590009730782,9.979914896376767,300.91999999999996,0.08366600269019718,310.75999999999993,0.08944271915125529,1514.8,109.24605256025988,38.760000000000005,7.185958530356329,54523.399999999994,1.032568959787305,30.7,5.099999999999998,246183.09999999974
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,300.33578725474297,2.2541205197799656,309.94746229933514,1.649680661112786,1540.3791146424517,182.7396198741335,39.92600940489704,9.979109285709946,300.9,0.07071067816076354,310.71999999999997,0.04472135965006735,1499.6,120.20940063072881,38.019999999999996,6.642815668073352,56961.8,1.032568959787305,35.8,4.800000000000004,246223.69999999975
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,300.3358787289235,2.253949204743154,309.94758430609596,1.64957473506865,1540.3501945525293,182.73891894926496,39.927902075226974,9.979407271541783,300.88,0.044721359614334454,310.7,0.0,1460.4,128.1026931801165,41.36,8.593776818140046,70279.2,1.032568959787305,40.6,11.0,246275.29999999976
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,300.3359377532825,2.2537712522229807,309.94769006321934,1.6494619245768984,1540.3887177824606,182.74915469913583,39.92582266169558,9.979934769212115,300.85999999999996,0.0894427191310624,310.68,0.04472135964762374,1544.4,173.74205017783996,37.16,9.554213730077466,48183.8,1.0329231792484204,51.6,-24.5,246302.39999999976
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,300.33599675850894,2.2535933418048977,309.9477795786062,1.6493432175120686,1540.3737439222043,182.73812748462944,39.92554294975689,9.979150045710606,300.82,0.10954451152459067,310.64,0.08944271914761848,1502.8,165.0233316837321,38.660000000000004,8.849180753041544,55313.600000000006,1.0325906218822747,27.1,11.100000000000001,246340.59999999977
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,300.3360719494409,2.2534184506629016,309.9478690649814,1.6492245355288686,1540.376762275158,182.72347212504252,39.92557122022363,9.978341576927628,300.79999999999995,0.1000000000248137,310.6,0.10000000004155421,1510.0,166.89967046102595,39.519999999999996,8.70959241296635,62515.9,1.032247340425532,38.2,1.8999999999999986,246380.69999999978
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,300.3361471160078,2.253243600126196,309.9479747245625,1.6491117944489773,1540.356610499028,182.7155254248806,39.925939727802984,9.977575059063268,300.78000000000003,0.08366600268188673,310.58000000000004,0.08366600270246108,1512.6,164.90542744251644,39.839999999999996,8.788230766200956,59755.200000000004,1.0325797872340425,40.1,2.1000000000000014,246422.8999999998
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,300.3362222582213,2.253068790179118,309.9480803499109,1.6489990754299284,1540.3625465737891,182.70131813839976,39.92561153410011,9.97680005520892,300.76,0.0547722557922293,310.56000000000006,0.054772255824521124,1555.6,142.30003513702678,37.1,5.849358939234342,59768.299999999996,1.0325797872340425,42.2,-4.300000000000004,246460.79999999978
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,300.3362973760933,2.2528940208060098,309.94820213799807,1.6488932733835675,1540.3775510204082,182.6903233365641,39.9236475542598,9.97718543969615,300.78000000000003,0.04472135960327863,310.58000000000004,0.08366600270246108,1526.6,91.27047715443948,37.24,5.550945865345899,45397.4,1.0329122340425532,37.9,-10.099999999999998,246488.59999999977
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,300.3363886639676,2.2527229848898664,309.9483238866397,1.6487874898316561,1540.3828340080972,182.67599932374415,39.92223481781377,9.976995057577708,300.82,0.04472135960767014,310.62,0.0836660027036993,1551.6,80.8875763019208,35.839999999999996,6.103523572494873,49077.6,1.032568959787305,27.8,3.3999999999999986,246519.79999999978
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,300.3364799222798,2.252551987691177,309.9484617875648,1.6486895980153697,1540.3790479274612,182.66144947774848,39.92294365284974,9.976342695823794,300.84000000000003,0.05477225579939606,310.67999999999995,0.08366600270558976,1543.2,82.09872106189633,36.68,7.051737374576613,67203.09999999999,1.032901296111665,31.2,13.099999999999998,246564.09999999977
6177,L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,300.3365873401328,2.252385438893893,309.9486158329286,1.6486005735950948,1540.3749392909178,182.64694632375566,39.92251902217905,9.975590818433554,300.88,0.0836660026877598,310.74,0.11401754254958056,1563.0,49.03060268851545,35.699999999999996,6.40351465993485,56509.49999999999,1.0328903654485049,44.3,-7.0,246601.39999999976
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,300.3366947232114,2.2522189265904244,309.9487536419553,1.6485027082349668,1540.3727743606346,182.6322405609642,39.923389446422796,9.97501793051518,300.91999999999996,0.08366600269010716,310.78,0.0836660027087333,1553.0,50.5371150739638,37.18,7.752225486916689,69173.09999999999,1.0325581395348837,37.3,8.0,246646.69999999975
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,300.3368182553811,2.2520575767634514,309.94890759022496,1.648413705540919,1540.3309597022171,182.647037042496,39.927917138695584,9.98055842639493,300.98,0.0836660026936282,310.82,0.0836660027099936,1482.8,114.69176082003038,45.2,13.91509971218323,87047.8,1.0325473264696112,45.3,22.60000000000001,246714.59999999974
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,300.33694174757284,2.2518962608320883,309.9490614886731,1.6483247124779261,1540.3076051779935,182.64148487985713,39.92875404530744,9.97996763878686,301.02,0.08366600269596026,310.86,0.05477225583887603,1447.4,106.94531312778066,47.980000000000004,11.617745047985954,62959.6,1.0325473264696112,67.9,-22.800000000000004,246759.69999999975
